ID	symbol	SAM24462135_NXG20262625	SAM24462136_NXG20262628	SAM24462137_NXG20262623	SAM24462138_NXG20262621	SAM24462139_NXG20262630	SAM24462140_NXG20262624	SAM24462141_NXG20262622	SAM24462142_NXG20262620	SAM24462143_NXG20262629	SAM24462144_NXG20262626	SAM24462145_NXG20262619	SAM24462146_NXG20262627
ENSMUSG00000111080	AC153899.1	2.81520814416816	2.94248303258533	2.707398004424	3.03675144639002	3.0603491022536	2.98590917840025	2.94852062334439	3.26933027467996	3.09264748927973	2.97926976843114	3.20880499864333	3.38798569161161
ENSMUSG00000111082	AC061963.3	-0.805975671722289	-0.310869117261845	-0.740359635352409	-0.220531552403525	-1.26804998288153	0.467234386856054	-0.428013046128031	-0.841603278900255	0.114502807834134	-1.34474539868265	-1.01020012328486	-0.812663663997407
ENSMUSG00000111086	AC125206.1	0.445455540022165	-0.826588477292972	0.275851078928519	-0.0828469538436593	0.824183714433925	0.721250963712166	0.305361788420005	0.959416024264537	0.727288746922196	-0.335128602145862	0.137348700033699	-0.27416376894082
ENSMUSG00000111088	AC122428.3	0.891691047336507	0.977588897782222	1.10596503416203	1.07342862335868	1.44102904116339	1.14987145680721	1.01108841572799	0.848871589763482	1.35763820560933	0.669655863396925	1.14151368575075	1.05528476691141
ENSMUSG00000111128	AC126804.2	2.34021635906823	2.30017351235534	2.27391269430697	2.35401433173529	2.03967431557655	2.33129553810522	2.081144532632	2.08386636416278	2.58500853332212	2.14664080365488	2.33786355558236	2.53478998605778
ENSMUSG00000111129	AC162938.2	-1.07931333479899	-1.25675543232091	-1.4613223019433	-0.843092915398556	-0.595879341080431	-0.873100210398963	-0.0763264825319246	-1.88277778820162	-0.244883484958958	-2.20826377366446	-1.46439503613103	-1.68163127378793
ENSMUSG00000111131	AC115297.1	-1.85824393639572	-1.25675543232091	0.828420434189492	0.545823174736593	-0.0142057804305309	-0.300223651137321	-0.276906805079101	-0.970829115805279	0.992572717231515	-1.19081381075854	-0.208853376170803	-1.12365451988854
ENSMUSG00000111148	AC242682.1	-0.288455911628141	0.133445018721191	-0.107504661539651	0.101794877070353	0.207245564938139	-0.51857616509385	-0.428013046128031	-0.163760116612924	-0.244883484958958	0.0823031132670578	-0.000989265697736869	-0.408646954004105
ENSMUSG00000111151	AC138616.1	3.81729247172902	3.93502531377104	4.02069258309626	3.69301842458669	3.68475728210132	3.93890096004294	3.6603819330846	3.70448678377422	4.04889218953853	3.67883203542914	3.73720932167849	3.62158528653067
ENSMUSG00000111160	AC160118.1	0.091639846325713	1.0469028615797	2.1261369975764	1.29172280660485	0.568559920698423	1.22219081484171	1.30266284152259	0.238245583047674	2.04900041507986	0.822136531872589	1.72786184730131	1.08060877110857
ENSMUSG00000111166	CT030724.2	-0.37816172191608	0.133445018721191	0.218622607252867	0.0428348065561991	-0.275923710355938	-1.34415629930029	-0.276906805079101	-1.27023546266622	-1.27162960617233	-0.335128602145862	-1.11105644733507	-0.151154674989516
ENSMUSG00000111189	AC140409.2	-2.4974397770274	-2.15426120738893	-1.12868584601283	-2.22651980681337	-0.595879341080431	-2.29495692053301	-1.00849962878877	-0.511579441525707	-0.724597142307628	-1.19081381075854	-0.665277779670825	-0.556967088859568
ENSMUSG00000111191	AC132615.2	0.392189329789173	-1.16620555201313e-05	-0.434698970010142	-0.372755990373392	-1.00763538109804	-1.49060920410706	-1.41907505347077	-0.970829115805279	-0.972339660022308	-0.506252203295845	-1.01020012328486	-0.637267186630454
ENSMUSG00000111209	AC102350.1	0.156967688893473	0.133445018721191	-0.26184592146048	0.101794877070353	0.0444244692240111	-0.684975503815643	0.567497106182653	0.0511999824012406	-0.724597142307628	-0.0438803429054506	0.58703049895632	0.067266008888014
